Family,Genus,Species (I.e. Genus + specific epithet),Pollination Mode,Resource,Notes
,,Carpinus betulus,wind,Polleninfo.org
,,Carpobrotus edulis,insect,ecoflora
,,Carum verticillatum,insect,ecoflora
,,Castanea sativa,wind,Polleninfo.org
,,Catabrosa aquatica,wind,ecoflora
,,Catapodium marinum,wind,ecoflora
,,Catapodium rigidum,wind,ecoflora
,,Centaurea calcitrapa,insect,ecoflora
,,Centaurea cyanus,insect,ecoflora
,,Centaurea cyanus,insect,ecoflora
,,Centaurea nigra,insect,ecoflora
,,Centaurea scabiosa,insect,ecoflora
,,Centaurea solstitialis,insect,ecoflora
,,Centaurium erythraea,insect,ecoflora
,,Centaurium littorale,insect,ecoflora
,,Centaurium pulchellum,insect,ecoflora
,,Centaurium scilloides,insect,ecoflora
,,Centranthus ruber,insect,ecoflora
,,Cephalanthera damasonium,self,ecoflora
,,Cephalanthera longifolia,insect,ecoflora
,,Cephalanthera rubra,insect,ecoflora
,,Cerastium alpinum,insect,ecoflora
,,Cerastium arcticum,insect,ecoflora
,,Cerastium arvense,insect,ecoflora
,,Cerastium brachypetalum,self,ecoflora
,,Cerastium cerastoides,insect,ecoflora
,,Cerastium diffusum,self,ecoflora
,,Cerastium fontanum,insect,ecoflora
,,Cerastium glomeratum,self,ecoflora
,,Cerastium pumilum,self,ecoflora
,,Cerastium semidecandrum,insect,ecoflora
,,Ceratocapnos claviculata,insect,ecoflora
,,Ceratochloa carinata,wind,ecoflora
,,Ceratophyllum demersum,water,ecoflora
,,Ceratophyllum submersum,water,ecoflora
,,Cestrum nocturnum,animal,PPE
,,Chaenorhinum minus,self,ecoflora
,,Chaerophyllum temulum,insect,ecoflora
,,Chamaemelum nobile,insect,ecoflora
,,Chamerion angustifolium,insect,ecoflora
,,Chelidonium majus,insect,ecoflora
,,Chenopodium album,wind,ecoflora
,,Chenopodium bonus-henricus,wind,ecoflora
,,Chenopodium chenopodioides,wind,ecoflora
,,Chenopodium ficifolium,wind,ecoflora
,,Chenopodium glaucum,wind,ecoflora
,,Chenopodium hybridum,wind,ecoflora
,,Chenopodium murale,wind,ecoflora
,,Chenopodium opulifolium,wind,ecoflora
,,Chenopodium polyspermum,wind,ecoflora
,,Chenopodium rubrum,wind,ecoflora
,,Chenopodium urbicum,wind,ecoflora
,,Chenopodium vulvaria,wind,ecoflora
,,Chrysanthemum carinatum,animal,PPE
,,Chrysanthemum segetum,insect,ecoflora
,,Chrysanthemum segetum,self,ecoflora
,,Chrysosplenium alternifolium,insect,ecoflora
,,Chrysosplenium oppositifolium,insect,ecoflora
,,Cicendia filiformis,animal,PPE
,,Cicerbita alpina,insect,ecoflora
,,Cicerbita macrophylla,insect,ecoflora
,,Cichorium intybus,insect,ecoflora
,,Cicuta virosa,insect,ecoflora
,,Circaea alpina,self,ecoflora
,,Circaea lutetiana,insect,ecoflora
,,Circaea x,none,ecoflora
,,Cirsium acaule,insect,ecoflora
,,Cirsium arvense,insect,ecoflora
,,Cirsium dissectum,insect,ecoflora
,,Cirsium eriophorum,insect,ecoflora
,,Cirsium heterophyllum,insect,ecoflora
,,Cirsium palustre,insect,ecoflora
,,Cirsium tuberosum,insect,ecoflora
,,Cirsium vulgare,insect,ecoflora
,,Cladium mariscus,wind,ecoflora
,,Claytonia perfoliata,insect,ecoflora
,,Claytonia sibirica,insect,ecoflora
,,Clematis vitalba,insect,ecoflora
,,Clinopodium acinos,insect,ecoflora
,,Clinopodium calamintha,insect,ecoflora
,,Clinopodium menthifolium,insect,ecoflora
,,Clinopodium vulgare,insect,ecoflora
,,Cochlearia anglica,insect,ecoflora
,,Cochlearia danica,insect,ecoflora
,,Cochlearia micacea,insect,ecoflora
,,Cochlearia officinalis,insect,ecoflora
,,Cochlearia officinalis,self,ecoflora
,,Cochlearia pyrenaica,insect,ecoflora
,,Coeloglossum viride,insect,ecoflora
,,Coincya monensis,insect,ecoflora
,,Coincya wrightii,insect,ecoflora
,,Colchicum autumnale,insect,ecoflora
,,Colutea arborescens,insect,ecoflora
,,Commelina coelestis,animal,PPE
,,Conium maculatum,insect,ecoflora
,,Conopodium majus,insect,ecoflora
,,Convallaria majalis,insect,ecoflora
,,Convallaria majalis,self,ecoflora
,,Convolvolus arvensis,animal,PPE
,,Convolvulus arvensis,insect,ecoflora
,,Conyza canadensis,insect,ecoflora
,,Conyza sumatrensis,insect,ecoflora
,,Corallorhiza trifida,insect,ecoflora
,,Cornus sanguinea,insect,ecoflora
,,Cornus suecica,insect,ecoflora
,,Coronopus didymus,self,ecoflora
,,Coronopus squamatus,self,ecoflora
,,Corrigiola litoralis,self,ecoflora
,,Corylus avellana,wind,Polleninfo.org
,,Corylus colurna,wind,Polleninfo.org
,,Corynephorus canescens,wind,ecoflora
,,Cotoneaster bullatus,insect,ecoflora
,,Cotoneaster integerrimus,insect,ecoflora
,,Cotoneaster integrifolius,insect,ecoflora
,,Cotoneaster simonsii,insect,ecoflora
,,Cotula coronopifolia,insect,ecoflora
,,Crambe maritima,insect,ecoflora
,,Crassula helmsii,self,ecoflora
,,Crassula tillaea,self,ecoflora
,,Crataegus laevigata,insect,ecoflora
,,Crataegus monogyna,insect,ecoflora
,,Crepis biennis,insect,ecoflora
,,Crepis capillaris,insect,ecoflora
,,Crepis foetida,insect,ecoflora
,,Crepis mollis,insect,ecoflora
,,Crepis paludosa,insect,ecoflora
,,Crepis vesicaria,insect,ecoflora
,,Crithmum maritimum,insect,ecoflora
,,Crocosmia x,insect,ecoflora
,,Crocus nudiflorus,insect,ecoflora
,,Crocus vernus,insect,ecoflora
,,Cruciata laevipes,insect,ecoflora
,,Cuscuta epithymum,insect,ecoflora
,,Cuscuta epithymum,self,ecoflora
,,Cuscuta europaea,insect,ecoflora
,,Cymbalaria muralis,insect,ecoflora
,,Cynodon dactylon,wind,ecoflora
,,Cynoglossum germanicum,insect,ecoflora
,,Cynoglossum officinale,insect,ecoflora
,,Cynoglossum officinale,self,ecoflora
,,Cynosurus cristatus,wind,ecoflora
,,Cyperus fuscus,wind,ecoflora
,,Cyperus longus,wind,ecoflora
,,Cypripedium calceolus,animal,PPE
,,Cytisus scoparius,animal,PPE
,,Daboecia cantabrica,insect,ecoflora
,,Dactylis glomerata,insect,ecoflora
,,Dactylis glomerata,wind,ecoflora
,,Dactylorhiza fuchsii,insect,ecoflora
,,Dactylorhiza incarnata,insect,ecoflora
,,Dactylorhiza maculata,insect,ecoflora
,,Dactylorhiza maculata,insect,ecoflora
,,Dactylorhiza majalis,insect,ecoflora
,,Dactylorhiza traunsteineri,insect,ecoflora
,,Damasonium alisma,insect,ecoflora
,,Danthonia decumbens,self,ecoflora
,,Daphne laureola,insect,ecoflora
,,Daphne mezereum,insect,ecoflora
,,Daphne mezereum,self,ecoflora
,,Datura stramonium,insect,ecoflora
,,Daucus carota,insect,ecoflora
,,Deschampsia cespitosa,wind,ecoflora
,,Deschampsia flexuosa,wind,ecoflora
,,Deschampsia setacea,wind,ecoflora
,,Descurainia sophia,self,ecoflora
,,Dianthus armeria,insect,ecoflora
,,Dianthus deltoides,insect,ecoflora
,,Dianthus gratianopolitanus,insect,ecoflora
,,Dianthus plumarius,insect,ecoflora
,,Diapensia lapponica,insect,ecoflora
,,Digitalis purpurea,animal,PPE
,,Digitaria ischaemum,wind,ecoflora
,,Diplotaxis muralis,insect,ecoflora
,,Diplotaxis tenuifolia,insect,ecoflora
,,Dipsacus fullonum,insect,ecoflora
,,Dipsacus pilosus,insect,ecoflora
,,Diuris pedunculata,animal,PPE
,,Doronicum pardalianches,insect,ecoflora
,,Draba aizoides,insect,ecoflora
,,Draba incana,self,ecoflora
,,Draba muralis,self,ecoflora
,,Draba norvegica,self,ecoflora
,,Drosera intermedia,self,ecoflora
,,Drosera longifolia,self,ecoflora
,,Drosera longifolia,wind,ecoflora
,,Drosera rotundifolia,insect,ecoflora
,,Dryas octopetala,insect,ecoflora
,,Dryas octopetala,insect,ecoflora
,,Dumoria heckelii,animal,PPE
,,Echium plantagineum,insect,ecoflora
,,Echium vulgare,insect,ecoflora
,,Egeria densa,insect,ecoflora
,,Eleocharis acicularis,wind,ecoflora
,,Eleocharis austriaca,wind,ecoflora
,,Eleocharis multicaulis,wind,ecoflora
,,Eleocharis palustris,wind,ecoflora
,,Eleocharis parvula,wind,ecoflora
,,Eleocharis quinqueflora,wind,ecoflora
,,Eleocharis uniglumis,wind,ecoflora
,,Eleogiton fluitans,wind,ecoflora
,,Elodea callitrichoides,water,ecoflora
,,Elodea canadensis,water,ecoflora
,,Elodea canadensis,water,ecoflora
,,Elodea nuttallii,water,ecoflora
,,Elymus caninus,wind,ecoflora
,,Elytrigia atherica,wind,ecoflora
,,Elytrigia juncea,wind,ecoflora
,,Elytrigia repens,wind,ecoflora
,,Empetrum nigrum,wind,ecoflora
,,Empetrum nigrum,wind,ecoflora
,,Epidendrum o'brienianum,animal,PPE
,,Epilobium alsinifolium,self,ecoflora
,,Epilobium anagallidifolium,self,ecoflora
,,Epilobium brunnescens,self,ecoflora
,,Epilobium ciliatum,self,ecoflora
,,Epilobium hirsutum,insect,ecoflora
,,Epilobium lanceolatum,self,ecoflora
,,Epilobium montanum,insect,ecoflora
,,Epilobium obscurum,insect,ecoflora
,,Epilobium palustre,insect,ecoflora
,,Epilobium parviflorum,insect,ecoflora
,,Epilobium roseum,insect,ecoflora
,,Epilobium tetragonum,self,ecoflora
,,Epipactis atrorubens,insect,ecoflora
,,Epipactis helleborine,insect,ecoflora
,,Epipactis leptochila,self,ecoflora
,,Epipactis palustris,insect,ecoflora
,,Epipactis phyllanthes,self,ecoflora
,,Epipactis purpurata,insect,ecoflora
,,Epipogium aphyllum,insect,ecoflora
,,Eranthis hyemalis,insect,ecoflora
,,Erica ciliaris,insect,ecoflora
,,Erica cinerea,insect,ecoflora
,,Erica cinerea,self,ecoflora
,,Erica erigena,insect,ecoflora
,,Erica erigena,wind,ecoflora
,,Erica mackaiana,insect,ecoflora
,,Erica tetralix,insect,ecoflora
,,Erica tetralix,self,ecoflora
,,Erica vagans,insect,ecoflora
,,Erigeron acer,insect,ecoflora
,,Erigeron borealis,insect,ecoflora
,,Erigeron karvinskianus,insect,ecoflora
,,Erinus alpinus,insect,ecoflora
,,Eriophorum angustifolium,wind,ecoflora
,,Eriophorum gracile,wind,ecoflora
,,Eriophorum latifolium,wind,ecoflora
,,Eriophorum vaginatum,wind,ecoflora
,,Erodium cicutarium,insect,ecoflora
,,Erodium moschatum,insect,ecoflora
,,Erophila verna,self,ecoflora
,,Eryngium campestre,insect,ecoflora
,,Eryngium maritimum,insect,ecoflora
,,Erysimum cheiranthoides,insect,ecoflora
,,Erysimum cheiri,insect,ecoflora
,,Eugenia cauliflora,animal,PPE
,,Euonymus europaeus,insect,ecoflora
,,Eupatorium cannabinum,animal,PPE
,,Euphorbia amygdaloides,insect,ecoflora
,,Euphorbia cyparissias,insect,ecoflora
,,Euphorbia dulcis,insect,ecoflora
,,Euphorbia esula,insect,ecoflora
,,Euphorbia exigua,insect,ecoflora
,,Euphorbia helioscopia,insect,ecoflora
,,Euphorbia hyberna,insect,ecoflora
,,Euphorbia paralias,insect,ecoflora
,,Euphorbia peplis,insect,ecoflora
,,Euphorbia peplus,insect,ecoflora
,,Euphorbia platyphyllos,insect,ecoflora
,,Euphorbia portlandica,insect,ecoflora
,,Euphorbia serrulata,insect,ecoflora
,,Euphrasia officinalis,insect,ecoflora
,,Euphrasia rostkoviana,insect,ecoflora
,,Euphrasia salisburgensis,insect,ecoflora
,,Fagus sylvatica,wind,Polleninfo.org
,,Fallopia convolvulus,self,ecoflora
,,Fallopia dumetorum,self,ecoflora
,,Fallopia japonica,insect,ecoflora
,,Fallopia sachalinensis,insect,ecoflora
,,Festuca altissima,wind,ecoflora
,,Festuca arundinacea,wind,ecoflora
,,Festuca brevipila,wind,ecoflora
,,Festuca filiformis,wind,ecoflora
,,Festuca gigantea,wind,ecoflora
,,Festuca heterophylla,wind,ecoflora
,,Festuca juncifolia,wind,ecoflora
,,Festuca longifolia,wind,ecoflora
,,Festuca ovina,wind,ecoflora
,,Festuca ovina,wind,ecoflora
,,Festuca pratensis,wind,ecoflora
,,Festuca rubra,wind,ecoflora
,,Festuca rubra,wind,ecoflora
,,Festuca vivipara,none,ecoflora
,,Festuca vivipara,wind,ecoflora
,,Filago lutescens,insect,ecoflora
,,Filago minima,insect,ecoflora
,,Filago pyramidata,insect,ecoflora
,,Filago vulgaris,insect,ecoflora
,,Filipendula ulmaria,insect,ecoflora
,,Filipendula vulgaris,insect,ecoflora
,,Fragaria vesca,insect,ecoflora
,,Frangula alnus,insect,ecoflora
,,Frankenia laevis,insect,ecoflora
,,Fraxinus excelsior,wind,ecoflora
,,Freycinetia arborea,animal,PPE
,,Freycinetia insignis,animal,PPE
,,Fritillaria meleagris,insect,ecoflora
,,Fuchsia magellanica,insect,ecoflora
,,Fumaria bastardii,insect,ecoflora
,,Fumaria capreolata,insect,ecoflora
,,Fumaria densiflora,insect,ecoflora
,,Fumaria muralis,insect,ecoflora
,,Fumaria occidentalis,insect,ecoflora
,,Fumaria officinalis,insect,ecoflora
,,Fumaria parviflora,insect,ecoflora
,,Fumaria purpurea,insect,ecoflora
,,Fumaria reuteri,insect,ecoflora
,,Fumaria vaillantii,insect,ecoflora
,,Gagea lutea,insect,ecoflora
,,Galanthus nivalis,insect,ecoflora
,,Galeopsis angustifolia,insect,ecoflora
,,Galeopsis bifida,self,ecoflora
,,Galeopsis segetum,insect,ecoflora
,,Galeopsis speciosa,insect,ecoflora
,,Galeopsis tetrahit,self,ecoflora
,,Galium aparine,insect,ecoflora
,,Galium aparine,self,ecoflora
,,Galium boreale,insect,ecoflora
,,Galium constrictum,insect,ecoflora
,,Galium mollugo,insect,ecoflora
,,Galium odoratum,insect,ecoflora
,,Galium palustre,insect,ecoflora
,,Galium palustre,insect,ecoflora
,,Galium pumilum,insect,ecoflora
,,Galium saxatile,insect,ecoflora
,,Galium sterneri,insect,ecoflora
,,Galium uliginosum,insect,ecoflora
,,Galium verum,insect,ecoflora
,,Galium x,insect,ecoflora
,,Gastridium ventricosum,wind,ecoflora
,,Gaudinia fragilis,wind,ecoflora
,,Gaultheria shallon,insect,ecoflora
,,Genista anglica,insect,ecoflora
,,Genista pilosa,insect,ecoflora
,,Genista tinctoria,insect,ecoflora
,,Gentiana acaulis,animal,PPE
,,Gentiana nivalis,self,ecoflora
,,Gentiana pneumonanthe,insect,ecoflora
,,Gentiana verna,insect,ecoflora
,,Gentianella amarella,insect,ecoflora
,,Gentianella anglica,insect,ecoflora
,,Gentianella campestris,insect,ecoflora
,,Gentianella ciliata,insect,ecoflora
,,Gentianella germanica,insect,ecoflora
,,Gentianella uliginosa,insect,ecoflora
,,Geranium dissectum,self,ecoflora
,,Geranium lucidum,insect,ecoflora
,,Geranium molle,insect,ecoflora
,,Geranium phaeum,insect,ecoflora
,,Geranium pratense,insect,ecoflora
,,Geranium pusillum,self,ecoflora
,,Geranium pyrenaicum,insect,ecoflora
,,Geranium robertianum,insect,ecoflora
,,Geranium rotundifolium,self,ecoflora
,,Geranium sanguineum,insect,ecoflora
,,Geranium sylvaticum,insect,ecoflora
,,Geranium versicolor,insect,ecoflora
,,Geum rivale,insect,ecoflora
,,Geum urbanum,insect,ecoflora
,,Gladiolus illyricus,insect,ecoflora
,,Glaucium flavum,insect,ecoflora
,,Glaux maritima,animal,PPE
,,Glechoma hederacea,insect,ecoflora
,,Glyceria declinata,wind,ecoflora
,,Glyceria fluitans,wind,ecoflora
,,Glyceria maxima,wind,ecoflora
,,Glyceria notata,wind,ecoflora
,,Glyceria x,none,ecoflora
,,Gnaphalium luteoalbum,insect,ecoflora
,,Gnaphalium norvegicum,insect,ecoflora
,,Gnaphalium supinum,insect,ecoflora
,,Gnaphalium sylvaticum,insect,ecoflora
,,Gnaphalium sylvaticum,wind,ecoflora
,,Gnaphalium uliginosum,insect,ecoflora
,,Goodyera repens,insect,ecoflora
,,Groenlandia densa,insect,ecoflora
,,Groenlandia densa,self,ecoflora
,,Groenlandia densa,water,ecoflora
,,Groenlandia densa,wind,ecoflora
,,Gunnera tinctoria,insect,ecoflora
,,Gymnadenia conopsea,insect,ecoflora
,,Hammarbya paludosa,insect,ecoflora
,,Hebe salicifolia,insect,ecoflora
,,Hedera colchicha,animal,PPE
,,Hedera helix,animal,PPE
,,Helianthemum apenninum,insect,ecoflora
,,Helianthemum canum,insect,ecoflora
,,Helianthemum nummularium,insect,ecoflora
,,Helictotrichon pratense,wind,ecoflora
,,Helictotrichon pubescens,wind,ecoflora
,,Helleborus foetidus,insect,ecoflora
,,Helleborus viridis,insect,ecoflora
,,Heracleum mantegazzianum,insect,ecoflora
,,Heracleum sphondylium,insect,ecoflora
,,Herminium monorchis,insect,ecoflora
,,Herniaria ciliolata,insect,ecoflora
,,Herniaria glabra,insect,ecoflora
,,Hesperis matronalis,insect,ecoflora
,,Hesperis tristis,animal,PPE
,,Hieracium acuminatum,none,ecoflora
,,Hieracium anglicum,none,ecoflora
,,Hieracium argenteum,none,ecoflora
,,Hieracium britannicum,none,ecoflora
,,Hieracium caesiomurorum,none,ecoflora
,,Hieracium caledonicum,none,ecoflora
,,Hieracium calenduliflorum,none,ecoflora
,,Hieracium dewarii,none,ecoflora
,,Hieracium diaphanoides,none,ecoflora
,,Hieracium diaphanum,none,ecoflora
,,Hieracium grandidens,none,ecoflora
,,Hieracium hanburyi,none,ecoflora
,,Hieracium holosericeum,none,ecoflora
,,Hieracium iricum,none,ecoflora
,,Hieracium lasiophyllum,none,ecoflora
,,Hieracium latobrigorum,none,ecoflora
,,Hieracium maculatum,none,ecoflora
,,Hieracium mirandum,none,ecoflora
,,Hieracium oistophyllum,none,ecoflora
,,Hieracium orcadense,none,ecoflora
,,Hieracium pellucidum,none,ecoflora
,,Hieracium prenanthoides,none,ecoflora
,,Hieracium reticulatum,none,ecoflora
,,Hieracium rigens,none,ecoflora
,,Hieracium schmidtii,none,ecoflora
,,Hieracium senescens,none,ecoflora
,,Hieracium sparsifolium,none,ecoflora
,,Hieracium umbellatum,insect,ecoflora
,,Hieracium vagum,none,ecoflora
,,Hieracium vulgatum,insect,ecoflora
,,Hierochloe odorata,wind,ecoflora
,,Himantoglossum hircinum,insect,ecoflora
,,Hippocrepis comosa,insect,ecoflora
,,Hippophae rhamnoides,wind,ecoflora
,,Hippuris vulgaris,wind,ecoflora
,,Holcus lanatus,wind,ecoflora
,,Holcus mollis,wind,ecoflora
,,Holosteum umbellatum,insect,ecoflora
,,Homogyne alpina,insect,ecoflora
,,Honckenya peploides,insect,ecoflora
,,Honckenya peploides,wind,ecoflora
,,Hordelymus europaeus,wind,ecoflora
,,Hordeum jubatum,wind,ecoflora
,,Hordeum marinum,wind,ecoflora
,,Hordeum murinum,wind,ecoflora
,,Hordeum secalinum,wind,ecoflora
,,Hornungia petraea,self,ecoflora
,,Hottonia palustris,insect,ecoflora
,,Humulus lupulus,wind,ecoflora
,,Humulus lupus,wind,Polleninfo.org
,,Hyacinthoides non-scripta,insect,ecoflora
,,Hydrilla verticillata,water,ecoflora
,,Hydrilla verticillata,wind,ecoflora
,,Hydrocharis morsus-ranae,insect,ecoflora
,,Hydrocotyle vulgaris,self,ecoflora
,,Hyoscyamus niger,insect,ecoflora
,,Hypericum androsaemum,insect,ecoflora
,,Hypericum calycinum,insect,ecoflora
,,Hypericum canadense,insect,ecoflora
,,Hypericum elodes,insect,ecoflora
,,Hypericum hirsutum,insect,ecoflora
,,Hypericum humifusum,insect,ecoflora
,,Hypericum linariifolium,insect,ecoflora
,,Hypericum maculatum,insect,ecoflora
,,Hypericum montanum,insect,ecoflora
,,Hypericum perforatum,insect,ecoflora
,,Hypericum pulchrum,insect,ecoflora
,,Hypericum tetrapterum,insect,ecoflora
,,Hypericum undulatum,insect,ecoflora
,,Hypochaeris glabra,insect,ecoflora
,,Hypochaeris maculata,insect,ecoflora
,,Hypochaeris radicata,insect,ecoflora
,,Iberis amara,insect,ecoflora
,,Ilex aquifolium,insect,ecoflora
,,Illecebrum verticillatum,self,ecoflora
,,Impatiens capensis,insect,ecoflora
,,Impatiens glandulifera,insect,ecoflora
,,Impatiens noli-tangere,insect,ecoflora
,,Impatiens parviflora,insect,ecoflora
,,Inula conyzae,insect,ecoflora
,,Inula crithmoides,insect,ecoflora
,,Inula salicina,insect,ecoflora
,,Iris foetidissima,insect,ecoflora
,,Iris pseudacorus,insect,ecoflora
,,Isatis tinctoria,insect,ecoflora
,,Isolepis cernua,wind,ecoflora
,,Isolepis setacea,wind,ecoflora
,,Jasione montana,insect,ecoflora
,,Juglans nigra,wind,Polleninfo.org
,,Juglans regia,wind,Polleninfo.org
,,Juncus acutiflorus,wind,ecoflora
,,Juncus acutus,wind,ecoflora
,,Juncus alpinoarticulatus,wind,ecoflora
,,Juncus ambiguus,wind,ecoflora
,,Juncus articulatus,wind,ecoflora
,,Juncus balticus,wind,ecoflora
,,Juncus biglumis,wind,ecoflora
,,Juncus bufonius,wind,ecoflora
,,Juncus bulbosus,wind,ecoflora
,,Juncus capitatus,wind,ecoflora
,,Juncus castaneus,wind,ecoflora
,,Juncus compressus,wind,ecoflora
,,Juncus conglomeratus,insect,ecoflora
,,Juncus conglomeratus,wind,ecoflora
,,Juncus effusus,insect,ecoflora
,,Juncus effusus,wind,ecoflora
,,Juncus filiformis,wind,ecoflora
,,Juncus foliosus,wind,ecoflora
,,Juncus gerardii,wind,ecoflora
,,Juncus inflexus,wind,ecoflora
,,Juncus maritimus,wind,ecoflora
,,Juncus planifolius,wind,ecoflora
,,Juncus pygmaeus,wind,ecoflora
,,Juncus squarrosus,wind,ecoflora
,,Juncus subnodulosus,wind,ecoflora
,,Juncus tenuis,wind,ecoflora
,,Juncus trifidus,wind,ecoflora
,,Juncus triglumis,wind,ecoflora
,,Juniperus communis,wind,ecoflora
,,Kickxia spuria,self,ecoflora
,,Knautia arvensis,insect,ecoflora
,,Kobresia simpliciuscula,wind,ecoflora
,,Koeleria macrantha,wind,ecoflora
,,Koeleria vallesiana,wind,ecoflora
,,Koenigia islandica,self,ecoflora
,,Laburnum anagyroides,insect,ecoflora
,,Lactuca serriola,self,ecoflora
,,Lagarosiphon major,water,ecoflora
,,Lagerstroemia indica,animal,PPE
,,Lagurus ovatus,wind,ecoflora
,,Lamiastrum galeobdolon,insect,ecoflora
,,Lamium album,insect,ecoflora
,,Lamium amplexicaule,insect,ecoflora
,,Lamium confertum,insect,ecoflora
,,Lamium hybridum,insect,ecoflora
,,Lamium purpureum,insect,ecoflora
,,Lapsana communis,insect,ecoflora
,,Lathraea squamaria,insect,ecoflora
,,Lathyrus aphaca,insect,ecoflora
,,Lathyrus japonicus,insect,ecoflora
,,Lathyrus linifolius,insect,ecoflora
,,Lathyrus niger,insect,ecoflora
,,Lathyrus nissolia,insect,ecoflora
,,Lathyrus palustris,insect,ecoflora
,,Lathyrus pratensis,insect,ecoflora
,,Lathyrus sylvestris,insect,ecoflora
,,Lavatera arborea,insect,ecoflora
,,Lavatera cretica,insect,ecoflora
,,Ledum palustre,insect,ecoflora
,,Leersia oryzoides,self,ecoflora
,,Legousia hybrida,insect,ecoflora
,,Lemna minor,insect,ecoflora
,,Leontodon autumnalis,insect,ecoflora
,,Leontodon hispidus,insect,ecoflora
,,Leontodon saxatilis,insect,ecoflora
,,Lepidium draba,insect,ecoflora
,,Lepidium ruderale,self,ecoflora
,,Leucanthemum vulgare,insect,ecoflora
,,Leucanthemum vulgare,self,ecoflora
,,Leucojum aestivum,insect,ecoflora
,,Leucojum vernum,insect,ecoflora
,,Leymus arenarius,wind,ecoflora
,,Ligusticum scoticum,insect,ecoflora
,,Ligustrum vulgare,insect,ecoflora
,,Lilium martagon,insect,ecoflora
,,Limonium bellidifolium,insect,ecoflora
,,Limonium binervosum,insect,ecoflora
,,Limonium binervosum,none,ecoflora
,,Limonium humile,insect,ecoflora
,,Limonium humile,insect,ecoflora
,,Limonium vulgare,insect,ecoflora
,,Linaria purpurea,insect,ecoflora
,,Linaria repens,insect,ecoflora
,,Linaria supina,insect,ecoflora
,,Linaria vulgaris,animal,PPE
,,Linnaea borealis,insect,ecoflora
,,Linum bienne,insect,ecoflora
,,Linum catharticum,insect,ecoflora
,,Linum perenne,insect,ecoflora
,,Liparis loeselii,insect,ecoflora
,,Listera cordata,insect,ecoflora
,,Listera cordata,self,ecoflora
,,Listera ovata,animal,PPE
,,Lithospermum arvense,insect,ecoflora
,,Lithospermum officinale,insect,ecoflora
,,Lithospermum purpurocaeruleum,insect,ecoflora
,,Littorella uniflora,wind,ecoflora
,,Lloydia serotina,insect,ecoflora
,,Lobelia dortmanna,insect,ecoflora
,,Lobelia dortmanna,self,ecoflora
,,Lobelia urens,insect,ecoflora
,,Lobularia maritima,insect,ecoflora
,,Loiseleuria procumbens,insect,ecoflora
,,Lolium multiflorum,wind,ecoflora
,,Lolium perenne,wind,ecoflora
,,Lonicera caprifolium,insect,ecoflora
,,Lonicera periclymenum,animal,PPE
,,Lonicera xylosteum,insect,ecoflora
,,Lonicera xylosteum,self,ecoflora
,,Lotus angustissimus,insect,ecoflora
,,Lotus corniculatus,insect,ecoflora
,,Lotus glaber,insect,ecoflora
,,Lotus pedunculatus,insect,ecoflora
,,Lotus subbiflorus,insect,ecoflora
,,Ludwigia palustris,self,ecoflora
,,Lupinus arboreus,insect,ecoflora
,,Lupinus nootkatensis,insect,ecoflora
,,Lupinus polyphyllus,insect,ecoflora
,,Luronium natans,insect,ecoflora
,,Luronium natans,insect,ecoflora
,,Luzula arcuata,wind,ecoflora
,,Luzula campestris,wind,ecoflora
,,Luzula forsteri,wind,ecoflora
,,Luzula luzuloides,wind,ecoflora
,,Luzula multiflora,wind,ecoflora
,,Luzula pallidula,wind,ecoflora
,,Luzula pilosa,wind,ecoflora
,,Luzula spicata,wind,ecoflora
,,Luzula sylvatica,wind,ecoflora
,,Lychnis alpina,insect,ecoflora
,,Lychnis flos-cuculi,insect,ecoflora
,,Lychnis viscaria,insect,ecoflora
,,Lycopus europaeus,insect,ecoflora
,,Lysichiton americanus,insect,ecoflora
,,Lysimachia nemorum,insect,ecoflora
,,Lysimachia nummularia,insect,ecoflora
,,Lysimachia punctata,insect,ecoflora
,,Lysimachia terrestris,insect,ecoflora
,,Lysimachia thyrsiflora,insect,ecoflora
,,Lysimachia vulgaris,insect,ecoflora
,,Lythrum hyssopifolia,insect,ecoflora
,,Lythrum portula,self,ecoflora
,,Lythrum salicaria,insect,ecoflora
,,Mahonia aquifolium,insect,ecoflora
,,Maianthemum bifolium,insect,ecoflora
,,Maianthemum bifolium,self,ecoflora
,,Malus domestica,insect,ecoflora
,,Malus sylvestris,insect,ecoflora
,,Malva moschata,insect,ecoflora
,,Malva neglecta,insect,ecoflora
,,Malva sylvestris,insect,ecoflora
,,Manihot glaziovii,animal,PPE
,,Marrubium vulgare,insect,ecoflora
,,Marrubium vulgare,self,ecoflora
,,Matricaria discoidea,insect,ecoflora
,,Matricaria recutita,insect,ecoflora
,,Matthiola incana,insect,ecoflora
,,Matthiola sinuata,insect,ecoflora
,,Meconopsis cambrica,insect,ecoflora
,,Medicago arabica,insect,ecoflora
,,Medicago lupulina,insect,ecoflora
,,Medicago lupulina,self,ecoflora
,,Medicago minima,insect,ecoflora
,,Medicago polymorpha,insect,ecoflora
,,Medicago polymorpha,self,ecoflora
,,Medicago sativa,insect,ecoflora
,,Melampyrum arvense,insect,ecoflora
,,Melampyrum cristatum,insect,ecoflora
,,Melampyrum pratense,insect,ecoflora
,,Melampyrum sylvaticum,insect,ecoflora
,,Melampyrum sylvaticum,insect,ecoflora
,,Melica nutans,wind,ecoflora
,,Melica uniflora,wind,ecoflora
