"cc","meanmat30","varmat30","varlogmat30","sdmat30","meanmat45","varmat45","varlogmat45","sdmat45","meanmat60","varmat60","varlogmat60","sdmat60","meanmatlo","varmatlo","sdmatlo","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","mat30slope","mat30slopese","mat30slopeconfint11","mat30slopeconfint89","mat30slopelog","mat30slopelogse","mat30slopelogconfint11","mat30slopelogconfint89","mat45slope","mat45slopese","mat45slopeconfint11","mat45slopeconfint89","mat45slopelog","mat45slopelogse","mat45slopelogconfint11","mat45slopelogconfint89","mat60slope","mat60slopese","mat60slopeconfint11","mat60slopeconfint89","mat60slopelog","mat60slopelogse","mat60slopelogconfint11","mat60slopelogconfint89","lomatslope","lomatslopelog","lomatslopelogse"
"1950-1960",6.32574187988524,1.94262206428511,0.0519695183776563,1.38852469651346,5.27138985031175,2.58328709211378,0.135250385549057,1.60384392989125,5.6224334285667,3.33481270030182,0.172182537048654,1.82348651015658,7.5418809962459,1.42973542333681,1.13313774636615,118.710638297872,71.8903073286052,0.00530363601762294,8.20429830416813,2247.75319148936,83.8065818049686,2.03632801994894,1.9087221484286,-1.3942861763973,5.46694221629519,0.117874906666365,0.101032373497366,-0.063714171186569,0.299463984519299,-0.928328152849062,1.7250249184664,-4.02877678504727,2.17212047934915,-0.0465625237300338,0.067809678846608,-0.168439271004314,0.0753142235442465,-2.84654436591607,1.12609793006532,-4.87052022250615,-0.822568509325985,-0.107089872445515,0.0475064011414091,-0.192474816664458,-0.0217049282265714,-2.47470070277308,-0.16833757219805,0.153940770658485
"2000-2010",6.17517406410176,3.77491192261575,0.248840934810444,1.93979786278988,4.99864691777097,2.41032330966208,0.124623409870936,1.54593298941215,6.66132196481556,1.23119236610414,0.02912551424861,1.103167850258,7.74730936698513,1.2338038892559,1.0659097314584,113.604255319149,38.2874704491726,0.00311786525918527,6.01919517718433,2226.53617021277,86.6933584729619,-0.725792068709297,1.03406557841247,-2.58435490677107,1.13277076935248,-0.0261046000539472,0.0407221731733621,-0.0992960100816559,0.0470868099737615,1.17131573455179,1.27730579737511,-1.12443139928745,3.46706286839103,0.0570800961896235,0.0522273995761084,-0.036790066406621,0.150950258785868,-3.43271970694225,1.45607408806038,-6.04977344708159,-0.815665966802919,-0.197044224938694,0.0888168440701683,-0.356677897337078,-0.0374105525403097,1.56347940446106,0.106550128860039,0.138754503975369
