"cc","meanmat30","varmat30","varlogmat30","sdmat30","meanmat45","varmat45","varlogmat45","sdmat45","meanmat60","varmat60","varlogmat60","sdmat60","meanmatlo","varmatlo","sdmatlo","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","mat30slope","mat30slopese","mat30slopeconfint11","mat30slopeconfint89","mat30slopelog","mat30slopelogse","mat30slopelogconfint11","mat30slopelogconfint89","mat45slope","mat45slopese","mat45slopeconfint11","mat45slopeconfint89","mat45slopelog","mat45slopelogse","mat45slopelogconfint11","mat45slopelogconfint89","mat60slope","mat60slopese","mat60slopeconfint11","mat60slopeconfint89","mat60slopelog","mat60slopelogse","mat60slopelogconfint11","mat60slopelogconfint89","lomatslope","lomatslopelog","lomatslopelogse"
"1950-1960",6.30640437292976,1.98453502566877,0.0542455815416208,1.40331049627453,5.23015475158861,2.61122025571533,0.157154947383358,1.61227898651209,5.6021669057472,3.37781914360889,0.215826346462018,1.83535663062988,7.04162457379022,1.40404462148169,1.11298016450152,113.808888888889,110.511111111111,0.00890588371445818,10.2580306455699,2202.77333333333,71.7051651447139,3.27836585315463,2.24388118344674,-0.754641595930651,7.31137330223992,0.196030388928858,0.123595833225077,-0.0261127975062494,0.418173575363965,-2.05403230232095,2.07879755853466,-5.79032908156153,1.68226447691964,-0.0923547972551589,0.0853634973941294,-0.245781646862977,0.0610720523526596,-4.28276779055096,1.18480900500289,-6.41226715004028,-2.15326843106164,-0.16935728536598,0.0549152662470785,-0.26805844631728,-0.0706561244146805,-1.85898127538492,-0.116877780891956,0.204479324214793
"2000-2010",6.12489014087581,3.68715457473056,0.225640028068093,1.91563020644061,4.91177111404589,2.37964682843345,0.143312195147217,1.53381649162966,6.57836160159604,1.21436950919201,0.0297627061934798,1.09561299058331,6.80351203430958,1.39651860154603,1.13784543145438,106.335555555556,46.9572839506173,0.00425132164892558,6.57374024201919,2206.02666666667,64.6291254171545,-0.0579927249662074,1.19380973683209,-2.20366941986088,2.08768396992847,-0.00170340504399126,0.0520081969712826,-0.0953117409033298,0.0919049308153474,0.519557154263767,1.48791140539707,-2.15471892854015,3.19383323706769,0.0227100277526103,0.0649897294879012,-0.0940983242547519,0.139518379759973,-3.61168321926422,1.62933214280748,-6.5401398226941,-0.683226615834337,-0.220433792533134,0.101894709099577,-0.403572776830752,-0.0372948082355153,1.57703036524862,0.0866883449557504,0.122516840120548
