"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat60","mat30","mat45"
1728,94.2610037153861,79.1689441481659,6.85806436283934,18,1969,48.65,9.86667,"48.65 9.86667","1950-1970",127,3.99680318935301,4.9317186397675,2.96521732502657
1860,99.4122482440183,90.5562037201417,7.75193531060171,18,1970,48.65,9.86667,"48.65 9.86667","1950-1970",136,2.55532781173643,3.78515616539516,3.46566658920298
2964,133.131583950666,74.6813816682152,7.92548369381937,19,1951,50.5667,6.26667,"50.5667 6.26667","1950-1970",124,4.12614744875702,3.8542186638515,3.06293471414677
2340,120.662466226264,165.480905500715,9.07999979704618,19,1952,50.5667,6.26667,"50.5667 6.26667","1950-1970",118,7.01434410551227,7.05468734231545,5.78877764838851
2232,110.01693838193,99.4331251528208,8.76693528791469,19,1953,50.5667,6.26667,"50.5667 6.26667","1950-1970",112,6.57770477100962,4.58296864756267,5.76173900164988
2376,118.741200041574,53.5598714097132,7.1595159690046,19,1954,50.5667,6.26667,"50.5667 6.26667","1950-1970",130,4.92565562760793,6.37078110760194,2.3414129911436
1752,102.556355628985,66.7019872519289,7.07499984186143,19,1955,50.5667,6.26667,"50.5667 6.26667","1950-1970",124,3.42778680862889,7.4142185842793,4.3208887923095
2028,99.7874108090505,73.583280910616,7.24935467667397,19,1956,50.5667,6.26667,"50.5667 6.26667","1950-1970",129,4.37377039404189,7.37171858522925,6.89999984577298
2724,128.795275912938,73.8622458567192,7.74516111720474,19,1957,50.5667,6.26667,"50.5667 6.26667","1950-1970",124,7.40557360496433,1.8110937095189,7.1846737524535
2244,107.956435599665,64.057395866142,6.98806435993362,19,1958,50.5667,6.26667,"50.5667 6.26667","1950-1970",129,2.27180322790976,3.5557811705221,6.64344429595189
2532,116.266082109166,122.782717964277,9.43983849868058,19,1959,50.5667,6.26667,"50.5667 6.26667","1950-1970",119,7.46696704621503,4.30203115384211,7.38032592199338
2484,120.748923164224,91.7581009214859,8.21903207435483,19,1960,50.5667,6.26667,"50.5667 6.26667","1950-1970",127,6.22524576249426,5.28874988178723,4.54434772451287
2088,111.240241991396,110.440905797292,8.64290303262251,19,1961,50.5667,6.26667,"50.5667 6.26667","1950-1970",113,7.78295064570962,2.29656244866783,2.34422216982477
1968,104.084379391727,55.5128809219614,6.0616127677382,19,1962,50.5667,6.26667,"50.5667 6.26667","1950-1970",144,3.00639337542482,7.42999983392656,4.35902164169871
1560,87.6322504399389,110.168963604829,8.9316127035887,19,1963,50.5667,6.26667,"50.5667 6.26667","1950-1970",138,5.73040970798093,8.8979685511149,5.03630423525591
2016,111.607793440667,102.836637351147,8.20661271979371,19,1964,50.5667,6.26667,"50.5667 6.26667","1950-1970",126,4.3548359682356,4.50343739934033,3.85877769152737
2304,114.074875086006,55.7286779633255,7.69870950533978,19,1965,50.5667,6.26667,"50.5667 6.26667","1950-1970",132,4.35188514862942,4.15968740702374,3.82760861009845
2208,117.230834891268,83.8786144350713,7.79467724513022,19,1966,50.5667,6.26667,"50.5667 6.26667","1950-1970",121,5.25467201369647,4.74187489401083,2.70543472213752
2268,111.027153265049,61.5032395383446,7.01967726245282,19,1967,50.5667,6.26667,"50.5667 6.26667","1950-1970",127,5.09852447620303,8.82374980277382,5.98877764391816
1668,98.5721243989333,91.3811708414799,7.84999982453883,19,1968,50.5667,6.26667,"50.5667 6.26667","1950-1970",117,6.18024576350008,4.35687490261625,3.11423906082611
1776,96.5932408766988,82.2344940557482,7.16516113016875,19,1969,50.5667,6.26667,"50.5667 6.26667","1950-1970",133,4.34024580462729,5.11937488557305,2.92173906512882
1800,99.32001708034,78.1438764049987,7.20467725831775,19,1970,50.5667,6.26667,"50.5667 6.26667","1950-1970",136,2.55540977894771,4.47687489993405,3.16077770712889
2796,131.162099507797,47.1484715249662,6.63661275488595,20,1951,49.9333,11.2833,"49.9333 11.2833","1950-1970",125,4.72459005833161,4.78343739308184,3.42673905384119
2256,116.487066673707,174.551096144511,10.0859675164965,20,1952,49.9333,11.2833,"49.9333 11.2833","1950-1970",121,6.18737691088167,8.44374981126748,4.19211101741013
2472,114.297306156451,87.2656410887992,8.34741916825935,20,1953,49.9333,11.2833,"49.9333 11.2833","1950-1970",115,7.35598344213833,4.5464061483799,6.45347811662309
2484,121.083207097061,35.6859872263701,6.1914514745135,20,1954,49.9333,11.2833,"49.9333 11.2833","1950-1970",143,5.11213103327595,6.60343735240167,2.38282603369621
1692,100.238692984352,82.6920480532473,7.45435467209186,20,1955,49.9333,11.2833,"49.9333 11.2833","1950-1970",161,3.55967205158267,7.8576560743677,2.62199994139373
2124,104.017036880308,57.7616941377459,6.33951598733303,20,1956,49.9333,11.2833,"49.9333 11.2833","1950-1970",142,3.60754090297173,6.69593735033413,5.81869552211593
2820,131.769962819713,70.3804082323518,7.13419338892544,20,1957,49.9333,11.2833,"49.9333 11.2833","1950-1970",119,6.57893427917886,2.03234370457358,7.15076070973326
2124,110.194995594782,80.1022247971817,7.35032241635265,20,1958,49.9333,11.2833,"49.9333 11.2833","1950-1970",134,1.65581963512069,3.92578116225195,5.63022209637695
2616,119.808943120251,138.437892998394,9.64209655867589,20,1959,49.9333,11.2833,"49.9333 11.2833","1950-1970",122,7.63672114078139,4.81249989243224,7.4330433121194
2568,119.837048517559,65.2711278182211,7.31532241713496,20,1960,49.9333,11.2833,"49.9333 11.2833","1950-1970",130,5.72778675721989,5.31843738112366,3.27565210069651
2184,115.838852015056,61.4728427765259,7.07145145484396,20,1961,49.9333,11.2833,"49.9333 11.2833","1950-1970",113,8.31770473211759,2.26359369940474,2.22133328368266
1968,103.933698064696,108.802765466457,8.06048369080189,20,1962,49.9333,11.2833,"49.9333 11.2833","1950-1970",129,3.76204909623952,6.94374984479509,2.85032602324677
1812,87.1965995266666,96.2297799275642,8.95241915473654,20,1963,49.9333,11.2833,"49.9333 11.2833","1950-1970",140,4.92377038174843,8.99171854901942,4.86576076080699
2100,110.825419548668,15.8502953221704,3.49967734113095,20,1964,49.9333,11.2833,"49.9333 11.2833","1950-1970",127,4.34844252575555,3.83781241421821,3.34466659190754
2160,111.942827059214,43.0674384974222,6.82741920223399,20,1965,49.9333,11.2833,"49.9333 11.2833","1950-1970",129,3.48278680739955,4.52249989891425,2.97695645519897
2244,115.15382628328,105.516877871926,8.87516109194727,20,1966,49.9333,11.2833,"49.9333 11.2833","1950-1970",128,5.68573757783189,4.28984365411452,2.44456516275101
2652,121.478940258824,35.7733053247319,5.97032244719805,20,1967,49.9333,11.2833,"49.9333 11.2833","1950-1970",130,5.03057365804972,9.29921854214626,5.83977764724857
1788,99.1924463272633,145.251246435064,8.87338689843854,20,1968,49.9333,11.2833,"49.9333 11.2833","1950-1970",119,5.5501638103704,5.30296863146941,2.555978203739
1548,94.462420460397,100.232419369305,7.94338691922566,20,1969,49.9333,11.2833,"49.9333 11.2833","1950-1970",124,3.99311466484529,5.7462498715613,3.35021731642115
1968,102.009186291898,100.917334744439,8.05258046517209,20,1970,49.9333,11.2833,"49.9333 11.2833","1950-1970",130,2.36352453733504,4.02515616003075,2.09866661975781
2400,123.774811577117,74.8491001767114,7.68983853779613,21,1951,49.95,11.1667,"49.95 11.1667","1950-1970",132,4.87721300573989,4.86843739118194,3.54771731200668
2016,108.953285067997,155.044529644678,8.57290303418713,21,1952,49.95,11.1667,"49.95 11.1667","1950-1970",126,6.60090149180261,8.6637498063501,4.66188878468755
2016,103.448980471961,73.5660963756929,7.29016112737478,21,1953,49.95,11.1667,"49.95 11.1667","1950-1970",130,7.6371309768378,4.87624989100732,6.70869550222288
2088,112.804974603892,40.5495952361167,6.016774059063,21,1954,49.95,11.1667,"49.95 11.1667","1950-1970",130,5.49213102478229,6.9501560946519,2.75347819932453
1632,95.7615311312713,90.3616270207677,7.40258047970072,21,1955,49.95,11.1667,"49.95 11.1667","1950-1970",123,3.90991794539341,8.2824998148717,3.08733326432606
1860,97.7589979007302,102.594264123008,8.38064497396831,21,1956,49.95,11.1667,"49.95 11.1667","1950-1970",135,4.03540974586713,7.01499984320253,6.21760855667779
2520,123.470973367907,75.589123734921,7.46741918792888,21,1957,49.95,11.1667,"49.95 11.1667","1950-1970",124,7.00967197446916,2.26656244933838,7.57054330904604
2028,104.54470745554,56.1771955941662,6.49274179035978,21,1958,49.95,11.1667,"49.95 11.1667","1950-1970",134,2.06885241277394,4.16281240695389,5.98277764405227
2520,116.115722412682,117.68072362733,9.25096753516024,21,1959,49.95,11.1667,"49.95 11.1667","1950-1970",113,8.08647522908926,5.01656238787109,7.58423896091383
2436,115.941452502183,82.1706497455913,8.05290304581004,21,1960,49.95,11.1667,"49.95 11.1667","1950-1970",125,6.05704904494227,5.55843737575924,3.30499992612749
1884,104.703279936091,114.4489589059,8.50161271319995,21,1961,49.95,11.1667,"49.95 11.1667","1950-1970",107,8.42598341822197,2.47093744477024,2.45211105630216
1668,96.0411756828286,169.828937697471,9.91499977838248,21,1962,49.95,11.1667,"49.95 11.1667","1950-1970",122,3.9486884363301,7.21546858872171,3.15499992948025
1692,85.614131042527,124.87406994075,9.86887074715548,21,1963,49.95,11.1667,"49.95 11.1667","1950-1970",124,4.96918021679902,9.20359354428365,5.11565205956931
1896,105.159100040894,114.984491894002,8.99790302468764,21,1964,49.95,11.1667,"49.95 11.1667","1950-1970",126,4.55450809492012,4.23828115526703,3.58844436423646
1968,106.15475700208,114.726274274071,8.92419334891583,21,1965,49.95,11.1667,"49.95 11.1667","1950-1970",132,3.77073762063548,4.85781239141943,3.35869557710122
2004,112.193744555981,84.5382630913382,7.93370950008712,21,1966,49.95,11.1667,"49.95 11.1667","1950-1970",130,5.86483593448447,4.52328114889679,2.75141298197939
2232,108.636316330576,67.6731265796717,7.11322564745863,21,1967,49.95,11.1667,"49.95 11.1667","1950-1970",123,5.28909824243518,9.39390604002983,6.10199986360967
1680,97.5602013177196,112.063399830866,7.98290304737466,21,1968,49.95,11.1667,"49.95 11.1667","1950-1970",116,5.81926216501132,5.3131248812424,2.81728254572448
1632,90.7112360946511,94.4744764074562,7.34806435188699,21,1969,49.95,11.1667,"49.95 11.1667","1950-1970",121,4.32336055910306,5.78703112064977,3.55684774658521
1668,94.593911527193,74.17284718375,6.91935468405004,21,1970,49.95,11.1667,"49.95 11.1667","1950-1970",127,2.52155732068798,4.29171865407261,2.50444438846575
3024,130.862609360248,73.1758454939756,7.64709660326762,22,1951,49.3333,10.8,"49.3333 10.8","1950-1970",133,5.18786873650111,5.14718738495139,3.85054339219452
2568,128.795261399246,189.263327547986,10.9890320124405,22,1952,49.3333,10.8,"49.3333 10.8","1950-1970",126,6.91483591101514,8.45015606112429,5.08933321957787
2520,121.403598052318,98.8435259681552,8.92467721987275,22,1953,49.3333,10.8,"49.3333 10.8","1950-1970",114,7.45418016125494,5.20390613368363,6.54543463630683
2400,116.815978829513,44.5250053704929,6.88548371706518,22,1954,49.3333,10.8,"49.3333 10.8","1950-1970",128,5.59524577657585,7.37937483505812,2.8903260223527
1944,106.368727098233,129.676945372763,9.30629011456885,22,1955,49.3333,10.8,"49.3333 10.8","1950-1970",126,3.97663925537748,8.43765606140369,3.63911102977064
2256,109.027611852318,71.630324981554,7.32741919105812,22,1956,49.3333,10.8,"49.3333 10.8","1950-1970",130,4.51688514494139,7.41484358426533,6.72902158872508
3108,140.9037744348,89.6374488557623,8.32016110435248,22,1957,49.3333,10.8,"49.3333 10.8","1950-1970",123,7.399098195273,3.02374993241392,7.74499982688576
2268,113.265840597616,74.8249841655394,7.39822564108838,22,1958,49.3333,10.8,"49.3333 10.8","1950-1970",129,2.47786879707433,4.98015613868483,6.5492220758357
2652,122.159352911053,141.046379102438,9.80967720009146,22,1959,49.3333,10.8,"49.3333 10.8","1950-1970",121,8.16918014527344,5.80749987019226,8.28923894515585
2688,127.65672253634,69.5933542346275,8.01499982085079,22,1960,49.3333,10.8,"49.3333 10.8","1950-1970",125,6.72549165295223,6.0445311148942,3.86630426140745
2460,121.072715483092,184.202440293658,11.2712900706477,22,1961,49.3333,10.8,"49.3333 10.8","1950-1970",109,8.98180307792958,3.66078116817516,3.29511103745964
2280,111.011624126064,83.0923973559459,8.06580627132808,22,1962,49.3333,10.8,"49.3333 10.8","1950-1970",132,4.68573760018363,7.99281232134672,4.10032599530709
1788,88.3062782498857,93.9097865945013,8.64499980676919,22,1963,49.3333,10.8,"49.3333 10.8","1950-1970",136,5.6030326616477,9.88968727894826,6.07391290771572
2256,117.675007285801,81.3102894990849,6.63596759361005,22,1964,49.3333,10.8,"49.3333 10.8","1950-1970",127,5.36229496211058,5.30671863138559,4.17333324005206
2508,117.27419734328,52.6408808486226,7.47564499419663,22,1965,49.3333,10.8,"49.3333 10.8","1950-1970",132,4.64598350271155,5.79953112037037,4.06880425688122
2400,113.852825852813,88.1565619913063,7.52919338009651,22,1966,49.3333,10.8,"49.3333 10.8","1950-1970",123,6.60065559016877,5.42124987882562,3.42076079310525
3060,128.178401488068,34.8362922458893,6.2151611514029,22,1967,49.3333,10.8,"49.3333 10.8","1950-1970",127,6.19122936981196,10.0240622759447,6.8396665137882
1884,103.374001427774,120.346479346984,8.51080626138156,22,1968,49.3333,10.8,"49.3333 10.8","1950-1970",116,6.34991789085516,6.28249985957518,3.50891296504794
1584,93.641805718841,96.6036481217394,8.3259675558356,22,1969,49.3333,10.8,"49.3333 10.8","1950-1970",129,5.04868841174318,6.22656236082548,4.41086946662677
2220,111.731651285107,119.834519042006,8.66629012887396,22,1970,49.3333,10.8,"49.3333 10.8","1950-1970",134,3.67631139323787,4.94609363944619,3.50099992174655
2208,118.281017779399,71.5208535323288,7.39999983459711,23,1951,48.4333,10.4167,"48.4333 10.4167","1950-1970",134,5.3017211929727,5.31671863116208,3.99521730200428
2124,108.138254175776,160.25245601846,9.54209656091107,23,1952,48.4333,10.4167,"48.4333 10.4167","1950-1970",123,6.81106542153131,8.13093731825938,5.04011099845585
2064,101.857115644404,92.4820096985917,8.54225787358178,23,1953,48.4333,10.4167,"48.4333 10.4167","1950-1970",135,7.14106541415524,5.36187488015275,6.34391290168075
2172,116.45995760824,59.5615318083681,6.58822565919329,23,1954,48.4333,10.4167,"48.4333 10.4167","1950-1970",134,5.30729496333992,7.15468734008027,2.60663037651988
1680,98.3759638778228,104.467188762345,7.83919337316747,23,1955,48.4333,10.4167,"48.4333 10.4167","1950-1970",126,3.73999991640449,7.87453107399051,3.8214443590285
1776,97.8427422904803,97.1561046860422,8.06903207770759,23,1956,48.4333,10.4167,"48.4333 10.4167","1950-1970",126,4.66024579747473,6.90968734555645,6.54532594065708
2556,120.525019590847,57.878564831937,6.45693533954721,23,1957,48.4333,10.4167,"48.4333 10.4167","1950-1970",153,7.19778672436283,2.65593744063517,7.2049998389557
1848,98.5323057213218,64.5359683166083,6.29677405280452,23,1958,48.4333,10.4167,"48.4333 10.4167","1950-1970",140,2.40926224123076,4.66296864577453,6.08655541951044
2136,112.62250247167,99.3028206126155,8.3325804589136,23,1959,48.4333,10.4167,"48.4333 10.4167","1950-1970",139,7.50196704543272,5.56140612569288,7.99771721254143
2556,116.963582045903,71.7217410990214,7.28225790174498,23,1960,48.4333,10.4167,"48.4333 10.4167","1950-1970",130,6.28967199056241,6.51828110430506,3.47097818328716
1980,110.475875533543,116.275513790266,8.37451594184724,23,1961,48.4333,10.4167,"48.4333 10.4167","1950-1970",131,8.43647522126615,3.48578117208672,3.0826665977637
1572,91.5018590488323,133.265724218707,8.65145141952821,23,1962,48.4333,10.4167,"48.4333 10.4167","1950-1970",149,4.28983596968846,8.07578106949222,3.56945644195556
1764,88.6675890490013,124.054550518543,9.7587094592952,23,1963,48.4333,10.4167,"48.4333 10.4167","1950-1970",146,5.33918020852887,9.76953103163396,5.86260856461266
1872,100.30776166153,100.056201964807,8.1012901415027,23,1964,48.4333,10.4167,"48.4333 10.4167","1950-1970",132,5.13499988522381,5.75609362134128,4.51455545464738
2064,107.748354865631,27.1346188245991,5.8612901915706,23,1965,48.4333,10.4167,"48.4333 10.4167","1950-1970",139,3.99303269763401,5.56093737570336,4.04728251823184
1836,106.339916531353,114.085634962643,9.44338688569804,23,1966,48.4333,10.4167,"48.4333 10.4167","1950-1970",120,6.23950805725744,4.98281238862546,2.97989123774206
2028,106.001504090177,51.363603555317,6.16629018475332,23,1967,48.4333,10.4167,"48.4333 10.4167","1950-1970",126,5.92393429381926,9.94078102780622,6.61211096331891
1644,97.192279515122,152.660521310944,9.01048366956773,23,1968,48.4333,10.4167,"48.4333 10.4167","1950-1970",117,6.61303263907244,5.98937486612704,3.06836949663399
1620,87.8787635919506,118.09356067146,8.09951594799396,23,1969,48.4333,10.4167,"48.4333 10.4167","1950-1970",126,5.03696710052976,5.63984362393967,3.83586947947903
1728,94.9741680418259,131.084010225288,9.21709656817538,23,1970,48.4333,10.4167,"48.4333 10.4167","1950-1970",135,3.62762286973598,4.77859364319011,3.97055546680672
2952,134.355215825595,67.051822885332,6.83887081488126,24,1951,52.4,9.45,"52.4 9.45","1950-1970",143,5.10885234482464,5.25234363260097,4.08336947394697
2352,119.545802925058,154.703998918879,8.65838690324416,24,1952,52.4,9.45,"52.4 9.45","1950-1970",103,6.94073754978046,7.87249982403591,5.2529998825863
2568,120.551350182396,67.6095803163718,7.60612886224783,24,1953,52.4,9.45,"52.4 9.45","1950-1970",105,7.21934410093016,4.91765614008182,6.41043463932431
2628,125.327038386009,49.3709717081681,6.24096760243898,24,1954,52.4,9.45,"52.4 9.45","1950-1970",124,5.29721299635216,7.28453108717804,2.52717385655674
1980,105.885387717377,94.9825779995899,7.66548369963083,24,1955,52.4,9.45,"52.4 9.45","1950-1970",123,3.76180319460567,8.42015606179484,3.74144436081664
2112,108.595429132207,76.2100801089815,7.00516113374502,24,1956,52.4,9.45,"52.4 9.45","1950-1970",134,4.24631138049738,6.49937485472765,6.78510854399318
2868,134.51972543432,59.0411028606277,6.79999984800816,24,1957,52.4,9.45,"52.4 9.45","1950-1970",116,7.46090147258012,3.92359366230085,7.70249982783571
2136,112.333315677434,90.1948608457802,7.22096758053428,24,1958,52.4,9.45,"52.4 9.45","1950-1970",124,3.06073763650521,3.66656241804594,5.97888875525031
2652,123.66610726151,92.4803848710295,8.23016110636414,24,1959,52.4,9.45,"52.4 9.45","1950-1970",107,8.29540965064871,5.55671862579766,7.5702172220968
2700,128.102211795392,66.9910081595094,6.79387081588709,24,1960,52.4,9.45,"52.4 9.45","1950-1970",115,6.30278674436764,6.96828109424678,4.76521728479344
2244,119.300000625798,101.874327326313,8.6008062593699,24,1961,52.4,9.45,"52.4 9.45","1950-1970",111,8.58475390647645,3.51921867133933,2.27688883799646
2172,110.931392829415,94.7881410708131,8.37048368387285,24,1962,52.4,9.45,"52.4 9.45","1950-1970",124,4.48393432600576,8.20484356660745,4.61217380995336
1992,98.3360235535144,88.1703074910129,8.65661270973543,24,1963,52.4,9.45,"52.4 9.45","1950-1970",124,6.08065560179167,8.79671855337801,6.48173898555662
2292,117.973331526434,95.6046795352508,8.18919336534436,24,1964,52.4,9.45,"52.4 9.45","1950-1970",118,4.84172120325451,4.74906239385018,5.36355543567075
2112,111.320579209384,41.1973644438448,6.27693534357053,24,1965,52.4,9.45,"52.4 9.45","1950-1970",125,5.2035244738561,5.68906237283954,2.47043472739018
2232,116.660132934728,88.2925131103667,8.25177400910686,24,1966,52.4,9.45,"52.4 9.45","1950-1970",116,6.4385244462517,4.88437489082571,3.8972825215846
2904,128.307208722392,40.6137198891003,6.10193534748208,24,1967,52.4,9.45,"52.4 9.45","1950-1970",110,6.54131132920013,9.5568747863872,6.71322207217001
1908,107.23367289797,149.47921757317,8.62435464594033,24,1968,52.4,9.45,"52.4 9.45","1950-1970",110,7.66237687791285,5.86031236901181,5.02989119192099
1896,98.9167188167599,123.024695461767,8.35193529719066,24,1969,52.4,9.45,"52.4 9.45","1950-1970",123,3.70475401555295,7.19515608917573,4.48184772590985
2340,113.076710077234,134.347595011955,9.28596753437793,24,1970,52.4,9.45,"52.4 9.45","1950-1970",129,3.91557368297191,5.71546862224932,3.36833325804522
2208,109.830793474809,66.2815535870519,7.13838693721881,1,1991,51.9,9.85,"51.9 9.85","1990-2010",120,7.22959000234049,6.17437486199196,5.34133321394523
3360,129.148764227295,65.7900809669195,7.22032241925838,1,1992,51.9,9.85,"51.9 9.85","1990-2010",118,6.54795067331403,3.60531241941499,5.53076074594308
2520,121.864962710907,119.840772394286,8.32564497519765,1,1993,51.9,9.85,"51.9 9.85","1990-2010",116,7.4363932764066,6.52390610417933,7.63293461199931
3132,135.536513594333,77.4997684025238,7.5411288637007,1,1994,51.9,9.85,"51.9 9.85","1990-2010",116,7.43155721094093,5.25359363257303,4.93533322302004
2256,105.236442721118,93.8702724356254,7.55161273443411,1,1995,51.9,9.85,"51.9 9.85","1990-2010",117,5.90516380243553,3.33453117546742,7.044565059933
2052,112.423863459646,122.793694362599,7.980644982909,1,1996,51.9,9.85,"51.9 9.85","1990-2010",121,4.67081956773019,4.78296864309232,3.45163035763266
2532,120.827733268033,38.4016795268851,6.3469353420059,1,1997,51.9,9.85,"51.9 9.85","1990-2010",119,6.41655723362795,5.34687488048803,4.7808887820277
2736,123.783141664487,112.666439450458,9.15596753728366,1,1998,51.9,9.85,"51.9 9.85","1990-2010",117,7.21508180594347,9.28406229248503,6.23641290408357
2304,121.550062183212,107.359393046214,8.89709657532794,1,1999,51.9,9.85,"51.9 9.85","1990-2010",114,7.73090146654514,5.87937486858573,2.22021734167862
2868,127.870485982934,99.7307347200536,8.35887078090661,1,2000,51.9,9.85,"51.9 9.85","1990-2010",115,7.94877031413441,3.48562492209021,3.69177769526011
2160,114.674797186646,94.3846977236285,7.92951595179376,1,2001,51.9,9.85,"51.9 9.85","1990-2010",122,5.54622938422883,4.49421864954638,6.62760854751358
2880,128.704392614728,76.4468210746651,7.86177401782404,1,2002,51.9,9.85,"51.9 9.85","1990-2010",118,6.77229493059462,5.48078112749499,7.67880417619144
2604,122.962094611998,110.133624156754,7.94274175794975,1,2003,51.9,9.85,"51.9 9.85","1990-2010",116,7.09131131690667,7.86312482424546,5.80455542581363
2136,116.342135462122,62.71697984115,6.88887081376367,1,2004,51.9,9.85,"51.9 9.85","1990-2010",111,6.95844246741751,5.47968737751944,7.53630417937656
1836,106.366917672966,102.436588350974,8.90532238159569,1,2005,51.9,9.85,"51.9 9.85","1990-2010",112,6.6090162457196,5.87140611876384,4.49847816032074
1260,92.3951957521054,93.4620237428588,8.44612884347237,1,2006,51.9,9.85,"51.9 9.85","1990-2010",117,4.70745891117353,3.15703117943485,2.0853332867225
3324,138.090408972567,107.316907461245,8.62951593614754,1,2007,51.9,9.85,"51.9 9.85","1990-2010",109,8.70442603494911,7.14640609026537,4.03260860551635
3084,138.705553559724,51.0871508248732,6.85435468550291,1,2008,51.9,9.85,"51.9 9.85","1990-2010",117,6.03122937338824,6.3346873584087,6.32728246726986
2460,116.954806730011,98.9908417438031,7.74467724624781,1,2009,51.9,9.85,"51.9 9.85","1990-2010",103,7.99352441149474,6.13406236289302,4.78199989311397
1728,91.1673050870549,67.3186130002033,7.97693530557257,1,2010,51.9,9.85,"51.9 9.85","1990-2010",114,6.47139329797604,5.36406238010386,2.34456516498619
1800,97.764435329247,51.9072805838882,6.61822565852274,2,1991,49.3167,12.75,"49.3167 12.75","1990-2010",121,5.76803265795967,4.74140614402131,3.80033324838926
2508,112.403838175147,50.6982358347126,6.14419341105367,2,1992,49.3167,12.75,"49.3167 12.75","1990-2010",118,5.29434414395727,2.44609369532554,4.05760860495755
2220,110.508510766932,76.7089751332449,6.57209662729574,2,1993,49.3167,12.75,"49.3167 12.75","1990-2010",115,6.05368838927968,6.08234361404902,6.788586804785
2940,127.146262391905,61.4403494655374,6.23935469924923,2,1994,49.3167,12.75,"49.3167 12.75","1990-2010",115,6.68426214567706,3.85765616377466,4.30899990368634
1956,102.008821646581,81.4770451602659,6.39629017961242,2,1995,49.3167,12.75,"49.3167 12.75","1990-2010",114,5.44040971446294,2.7395311887667,6.04847812567554
1716,88.5111314796759,66.696433117908,5.03967730670927,2,1996,49.3167,12.75,"49.3167 12.75","1990-2010",115,3.44581959511108,4.9876561385172,2.68695646168097
2076,108.311864290764,36.3609067932129,5.20274181919353,2,1997,49.3167,12.75,"49.3167 12.75","1990-2010",122,4.87991792371222,4.8260936421284,3.11977770804531
2448,116.263779266305,82.2643132648904,8.2166127195702,2,1998,49.3167,12.75,"49.3167 12.75","1990-2010",116,6.2571310076832,8.77812480379362,5.43891292190908
1776,102.82945378485,63.2610113364719,7.54322563784738,2,1999,49.3167,12.75,"49.3167 12.75","1990-2010",115,6.43196706934908,4.9401561395789,1.52684779195925
2676,117.702990191344,61.0136815260204,7.04645145540276,2,2000,49.3167,12.75,"49.3167 12.75","1990-2010",112,6.88795066571443,3.46515617254772,1.5351110767987
1932,107.663846669464,52.9289047793689,6.46983856506526,2,2001,49.3167,12.75,"49.3167 12.75","1990-2010",119,5.60188512068975,4.44999990053475,5.3128259682056
2904,129.37557424813,51.1420833990437,6.3977417924832,2,2002,49.3167,12.75,"49.3167 12.75","1990-2010",115,6.06426215953514,4.62937489652541,6.58902159185432
2088,102.920785147656,69.388775484737,6.53629017648317,2,2003,49.3167,12.75,"49.3167 12.75","1990-2010",113,6.17729494389391,6.6973436003027,4.50588878817442
1596,101.095597790225,55.1242776624073,6.35854824497214,2,2004,49.3167,12.75,"49.3167 12.75","1990-2010",113,5.70303265941253,4.16593740688404,7.37521722645539
1584,87.1139459913496,95.0030122115458,8.6020965819217,2,2005,49.3167,12.75,"49.3167 12.75","1990-2010",118,5.38040971580404,5.09171863619122,3.06434775759345
1476,89.9033842896549,97.8228482165001,8.24193529964935,2,2006,49.3167,12.75,"49.3167 12.75","1990-2010",115,4.81147530229121,2.32859369795187,1.52466663258771
3108,125.043009603554,78.9353230181886,7.33758048115358,2,2007,49.3167,12.75,"49.3167 12.75","1990-2010",105,8.06565555742346,5.69562487269286,2.74673906904038
2556,125.659161306181,44.0540465032392,5.80419341865326,2,2008,49.3167,12.75,"49.3167 12.75","1990-2010",113,5.41901627231817,5.10906238580355,4.58293468017212
1800,100.53572073573,67.7675942498877,5.92499986756593,2,2009,49.3167,12.75,"49.3167 12.75","1990-2010",100,7.30122934500152,5.25265613259398,2.94522215639138
1896,90.450602825818,53.3770179280686,7.18516112972171,2,2010,49.3167,12.75,"49.3167 12.75","1990-2010",116,5.24918021054053,4.83281239197822,1.94891299991666
1752,98.9218368926499,56.9943514992553,6.76532242942842,3,1991,49.4,11.4,"49.4 11.4","1990-2010",120,6.49131133031772,5.5389061261958,4.67866656209032
2580,118.272983190354,40.9833011050034,5.97887083410376,3,1992,49.4,11.4,"49.4 11.4","1990-2010",116,5.85327855769362,4.01781241019489,4.27228251320269
2172,113.821194560137,69.2852998155159,6.50225791917934,3,1993,49.4,11.4,"49.4 11.4","1990-2010",113,6.6080326391842,6.65921860115486,6.81271723902825
2988,130.408869142252,73.3885679381477,6.79693533194762,3,1994,49.4,11.4,"49.4 11.4","1990-2010",118,6.78778673352704,4.09421865848708,4.41822212346726
2052,102.718473423422,76.9376496756589,6.4991934031188,3,1995,49.4,11.4,"49.4 11.4","1990-2010",113,5.82327855836417,2.66624994040467,6.34228246693459
1860,100.84564668483,46.3859308271783,5.04983859680473,3,1996,49.4,11.4,"49.4 11.4","1990-2010",112,4.45508186763427,5.04859363715514,3.51260861713925
2304,115.049920685844,28.4092487939234,5.38758052473948,3,1997,49.4,11.4,"49.4 11.4","1990-2010",115,6.06409822511258,5.13249988527969,4.55866656477253
2364,117.347795514139,76.2839602970389,7.81967724457143,3,1998,49.4,11.4,"49.4 11.4","1990-2010",114,6.71188509587931,9.52640603706823,6.72489115403479
