"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat60","mat30","mat45"
2304,114.40854946795,73.5100336774926,7.31274177203135,4,1960,49.4,11.4,"49.4 11.4","1950-1960",105,6.50393428085524,4.47703114993055,5.29999988153577
2760,127.903320404661,22.9550583302753,5.1172579501365,5,1951,51.2833,9.63333,"51.2833 9.63333","1950-1960",114,4.38868842649533,4.49593739950797,3.22684775396129
2148,112.31368767338,72.4333681156792,5.05967730626224,5,1952,51.2833,9.63333,"51.2833 9.63333","1950-1960",104,6.41418018450075,8.11703106857021,4.6133332302173
2364,114.12955423158,47.512333101717,5.89483857791751,5,1953,51.2833,9.63333,"51.2833 9.63333","1950-1960",92,7.20442606847672,4.24906240502605,6.41663029135974
2424,118.776192472368,22.8085428702487,5.49741923196181,5,1954,51.2833,9.63333,"51.2833 9.63333","1950-1960",117,5.04803267405292,6.76593734876951,2.15489125618225
1716,101.893530716276,61.3696393994371,6.35209663221312,5,1955,51.2833,9.63333,"51.2833 9.63333","1950-1960",120,3.29532779519614,8.16484356750152,3.52666658783952
2112,105.188920570049,33.536769308829,5.24951601169643,5,1956,51.2833,9.63333,"51.2833 9.63333","1950-1960",124,4.08336056446748,6.53171860400471,6.32826072811756
2832,133.594921898882,52.6342046282585,6.92064500660185,5,1957,51.2833,9.63333,"51.2833 9.63333","1950-1960",104,7.10827852964218,5.65562487358693,7.52608678830059
2052,107.704325580083,40.8042565853755,5.61403213258112,5,1958,51.2833,9.63333,"51.2833 9.63333","1950-1960",122,1.98868848013951,6.45406235574046,5.81255542563481
2712,123.922825344031,57.3623819306056,6.88564500738416,5,1959,51.2833,9.63333,"51.2833 9.63333","1950-1960",101,8.04754080373,4.6853123952751,4.66554337397785
2460,118.258726465596,48.3466887165203,6.45709662986619,5,1960,51.2833,9.63333,"51.2833 9.63333","1950-1960",107,5.93336052311676,4.1485936572717,5.34782596742329
1872,107.51196189793,31.8984624147045,5.81096761205023,6,1951,48.75,13.5167,"48.75 13.5167","1950-1960",114,4.97270480688417,4.99796863828669,3.58684774591466
1824,98.4632651841088,118.418436474842,7.52225789638056,6,1952,48.75,13.5167,"48.75 13.5167","1950-1960",111,5.85499986913055,8.34796856340836,3.40666659052173
1632,91.7601505736736,94.3943750459442,8.89741915596589,6,1953,48.75,13.5167,"48.75 13.5167","1950-1960",110,6.9754916473643,4.24421865513432,6.20630420910437
1896,105.599862036276,37.0438011770204,5.83419341798271,6,1954,48.75,13.5167,"48.75 13.5167","1950-1960",122,5.11999988555908,7.00562484341208,1.99565212930674
1524,94.8787236188133,49.5192235998891,5.68387084069752,6,1955,48.75,13.5167,"48.75 13.5167","1950-1960",120,3.03344255514809,8.08046856938745,2.74055549429937
1500,89.0661285781035,71.617150145199,6.87322565282304,6,1956,48.75,13.5167,"48.75 13.5167","1950-1960",127,3.91352450268984,7.04562484251801,5.85967378206956
2592,119.291726035065,64.5270512537339,6.89145145886728,6,1957,48.75,13.5167,"48.75 13.5167","1950-1960",119,6.68188509654987,6.18265611180686,7.20945636059522
1500,89.0145898042769,6.13521932851085,-0.638870953462057,6,1958,48.75,13.5167,"48.75 13.5167","1950-1960",95,1.59877045606797,6.0362498650793,5.99866653258602
2196,107.215698444271,103.979333362353,8.96629012216844,6,1959,48.75,13.5167,"48.75 13.5167","1950-1960",107,7.60040966618318,4.1692186568107,5.67956509044313
2316,112.586322952018,76.286165164524,8.1493546565574,6,1960,48.75,13.5167,"48.75 13.5167","1950-1960",111,6.19401625499557,4.60421864708769,4.47967381291496
2688,128.554989097802,27.9773529273158,5.37999987974763,7,1951,50.95,9.86667,"50.95 9.86667","1950-1960",115,4.17811466071022,4.46656240016455,3.06467384454268
2172,113.034094161452,96.826035569265,6.47225791984989,7,1952,50.95,9.86667,"50.95 9.86667","1950-1960",107,6.30459002301586,7.69453107801382,4.61122211915337
2328,113.62784049251,60.8255199262856,6.37854824452511,7,1953,50.95,9.86667,"50.95 9.86667","1950-1960",96,6.81385230671492,4.37265615226352,6.03586943030519
2280,117.158335550201,26.2479651159613,5.69903213068122,7,1954,50.95,9.86667,"50.95 9.86667","1950-1960",119,5.09434414842761,6.81765609761351,2.11489125707632
1644,100.38211835681,75.8167798793318,6.99645145652035,7,1955,50.95,9.86667,"50.95 9.86667","1950-1960",121,3.26893435316313,8.15078106781584,3.67433325120558
2004,100.01023188949,45.7493159236009,5.88838696515849,7,1956,50.95,9.86667,"50.95 9.86667","1950-1960",125,4.36008186975769,6.48374985507689,6.26217377307298
2796,130.200047077669,46.4981042091593,6.61225791672064,7,1957,50.95,9.86667,"50.95 9.86667","1950-1960",110,7.04721295723661,5.48656237736577,7.51249983208254
2028,106.42120570333,46.6128377438872,6.10016115397335,7,1958,50.95,9.86667,"50.95 9.86667","1950-1960",123,1.92254094063442,6.40343735687202,5.76244431564377
2736,123.024263945956,71.48971850686,7.45322563985903,7,1959,50.95,9.86667,"50.95 9.86667","1950-1960",103,8.0395080170243,4.83171864200267,4.94804336766348
2460,114.05334682328,65.6748197094351,7.565483701866,7,1960,50.95,9.86667,"50.95 9.86667","1950-1960",111,5.92499986756593,4.24031240522163,5.20630423145612
2748,129.269408119326,33.0500753362113,5.60338697152873,8,1951,51.5833,9.3,"51.5833 9.3","1950-1960",115,4.4899179324294,4.51593739906093,3.34369557743649
2184,112.706656704582,123.187131173535,6.71806436596859,8,1952,51.5833,9.3,"51.5833 9.3","1950-1960",108,6.47442608479349,7.97484357174835,4.6479998961091
2484,117.523910787983,85.4603634523158,8.36806432908821,8,1953,51.5833,9.3,"51.5833 9.3","1950-1960",109,7.13483590609776,4.4468749006046,6.31543464144773
2496,121.116741921025,40.83662713822,6.34080630988483,8,1954,51.5833,9.3,"51.5833 9.3","1950-1960",127,5.15024578652238,7.15421859009075,2.22913038495766
1884,103.690091836288,102.984726298998,8.02080627233391,8,1955,51.5833,9.3,"51.5833 9.3","1950-1960",126,3.37967205560598,8.25687481544446,3.95966657816122
2148,105.437362010068,99.2940932034971,8.06548369069013,8,1956,51.5833,9.3,"51.5833 9.3","1950-1960",132,4.44229498267418,7.1199998408556,6.77413028336899
2940,136.096132365586,67.623155945043,7.76193531037819,8,1957,51.5833,9.3,"51.5833 9.3","1950-1960",102,7.52098343845029,6.12015611320385,7.60739113430938
2064,108.13682903183,48.5796487339428,6.27951598867414,8,1958,51.5833,9.3,"51.5833 9.3","1950-1960",123,2.47090158411531,6.79484359812341,6.37777763522334
2760,125.032955953304,58.9334575909996,7.08354822876713,8,1959,51.5833,9.3,"51.5833 9.3","1950-1960",102,8.15975391597594,4.93609363966971,4.83673902232524
2472,120.596856291999,63.488865841314,7.09999984130263,8,1960,51.5833,9.3,"51.5833 9.3","1950-1960",105,6.46229493752366,4.53499989863485,5.66413030817943
2868,131.982939951486,37.5339639274243,5.9462901896707,9,1951,50.5167,8.81667,"50.5167 8.81667","1950-1960",115,4.87262284190806,4.89265614064061,3.75804339426205
2208,116.844322572043,114.328386790106,7.52741918658778,9,1952,50.5167,8.81667,"50.5167 8.81667","1950-1960",107,7.32311459041399,8.52515605944791,5.59177765279181
2244,108.921099446211,84.0081961160226,7.9417740160359,9,1953,50.5167,8.81667,"50.5167 8.81667","1950-1960",100,7.74352441708267,5.33453113076393,6.9073911499556
2520,121.314549738885,47.6176015488629,6.86258049177066,9,1954,50.5167,8.81667,"50.5167 8.81667","1950-1960",121,6.10598347007801,7.53749983152375,3.12065210416103
1668,100.261684284006,76.2145418351884,7.39774177013145,9,1955,50.5167,8.81667,"50.5167 8.81667","1950-1960",120,4.26065564247184,8.72781230491819,4.53833323189368
2088,102.660108554128,50.3742479046249,6.24532244105132,9,1956,50.5167,8.81667,"50.5167 8.81667","1950-1960",122,5.1590982453409,7.70890607769252,6.96956506160938
2808,133.017964876968,65.0742859197853,7.42451596308139,9,1957,50.5167,8.81667,"50.5167 8.81667","1950-1960",110,7.85024572617268,6.84765609694296,8.03847808119557
2184,107.470385906141,44.5849952692418,5.93806438340295,9,1958,50.5167,8.81667,"50.5167 8.81667","1950-1960",121,2.66237698967156,7.31593733647605,6.84311095815566
2496,116.518933360595,121.519109426973,9.31370946924172,9,1959,50.5167,8.81667,"50.5167 8.81667","1950-1960",106,8.64360636417739,5.294531131658,5.5854346577645
2592,121.594775450421,73.679341578983,7.7717740198357,9,1960,50.5167,8.81667,"50.5167 8.81667","1950-1960",109,6.8583605024414,4.23687490529846,6.33684768444737
2088,113.360626600325,26.5350533418913,4.61499989684671,10,1951,50.2833,9.91667,"50.2833 9.91667","1950-1960",115,3.40614746485028,3.26734367696918,2.0746738666709
1908,97.7754364621344,129.278519507015,6.9749998440966,10,1952,50.2833,9.91667,"50.2833 9.91667","1950-1960",110,5.72729495395219,7.82624982506968,3.8298888032842
1992,104.489376169472,82.133494593587,8.04725788464589,10,1953,50.2833,9.91667,"50.2833 9.91667","1950-1960",114,6.76049165216992,3.20390617838711,6.03728247375187
2052,110.237885608074,23.4000199878419,4.94838698616912,10,1954,50.2833,9.91667,"50.2833 9.91667","1950-1960",122,4.10795072785228,5.77203112098505,1.05826084591124
1452,88.3733545190163,100.401539408532,7.39354822183809,10,1955,50.2833,9.91667,"50.2833 9.91667","1950-1960",129,2.31713109574907,7.3417185858998,2.64166660762082
1776,92.7441573550933,89.3241278941562,7.6966127311931,10,1956,50.2833,9.91667,"50.2833 9.91667","1950-1960",132,3.46401631601582,6.3242186086427,5.39978248800111
2628,119.307962496448,64.1464191736619,6.82532242808731,10,1957,50.2833,9.91667,"50.2833 9.91667","1950-1960",122,6.26696707303712,5.1099998857826,6.70402158928387
1872,97.4220278821294,42.8244385334141,5.49693536100489,10,1958,50.2833,9.91667,"50.2833 9.91667","1950-1960",125,0.895245881629039,5.67328112319228,5.3001109926444
2088,110.783847999845,76.7999338454048,7.5490320893305,10,1959,50.2833,9.91667,"50.2833 9.91667","1950-1960",105,7.24762278882268,4.1195311579213,3.9107607821529
2424,105.576425624039,68.3604400287814,7.50064499363784,10,1960,50.2833,9.91667,"50.2833 9.91667","1950-1960",111,5.33516381517602,3.13249992998317,4.85489119583255
2736,123.489711815438,47.1482726455953,5.9166127709792,11,1951,54.1167,10.1667,"54.1167 10.1667","1950-1960",116,4.38040973815578,4.25562490487937,3.20999992825091
2364,121.591079530055,144.813037683021,8.05032240070643,11,1952,54.1167,10.1667,"54.1167 10.1667","1950-1960",116,5.89385232727853,7.41062483435962,4.06177768698997
2628,122.609628081461,74.9805861687675,8.05951594888803,11,1953,54.1167,10.1667,"54.1167 10.1667","1950-1960",113,6.82573755235091,3.63828116867808,6.18108681836368
2244,115.262383725934,34.7881922676045,6.0306450264949,11,1954,54.1167,10.1667,"54.1167 10.1667","1950-1960",125,4.41655727833143,6.04578111486626,1.8573912628319
1860,101.185378690094,76.2121903585785,7.4264514469091,11,1955,54.1167,10.1667,"54.1167 10.1667","1950-1960",123,3.19663927281184,7.68828107815352,2.95044437849687
2196,103.945803309318,48.5754994248767,6.08322567048092,11,1956,54.1167,10.1667,"54.1167 10.1667","1950-1960",127,3.67598352439274,4.81703114233096,5.58217378827217
3216,139.43284641259,60.7306207859922,7.06193532602441,11,1957,54.1167,10.1667,"54.1167 10.1667","1950-1960",123,6.20696707437823,5.44437487830874,7.04239114693811
1932,104.297102367106,46.6923029473365,6.43774179158913,11,1958,54.1167,10.1667,"54.1167 10.1667","1950-1960",126,2.28893437506784,6.79687484807801,4.48899989966303
2472,120.275208705617,93.395719255817,8.54903206697876,11,1959,54.1167,10.1667,"54.1167 10.1667","1950-1960",107,7.69229491003102,4.41671865127864,3.63293470140628
2520,120.737952440668,40.3106019054115,6.94854823178462,11,1960,54.1167,10.1667,"54.1167 10.1667","1950-1960",124,5.17049168770919,4.56234364802367,4.53249989869073
2796,128.666104069227,44.6022720769842,6.14370954009674,12,1951,51.0167,9.93333,"51.0167 9.93333","1950-1960",116,4.40245891799082,4.65218739601551,3.24967384040761
2220,115.019957753537,120.646151066363,6.99064500503723,12,1952,51.0167,9.93333,"51.0167 9.93333","1950-1960",109,6.48303264197817,8.02187482069712,4.71599989458919
2412,115.215221226513,87.8500131476146,8.45838690771451,12,1953,51.0167,9.93333,"51.0167 9.93333","1950-1960",108,7.13377033235108,4.30890615368844,6.353586814508
2376,118.551595285602,29.4802817575021,5.82064503118877,12,1954,51.0167,9.93333,"51.0167 9.93333","1950-1960",121,5.11573759057238,6.80203109796275,2.12793473504565
1704,102.329760408586,76.442976196054,7.01677403671126,12,1955,51.0167,9.93333,"51.0167 9.93333","1950-1960",121,3.29131140184329,8.17328106731293,3.63866658533613
2052,101.916694656731,51.1403319620634,6.02983857490002,12,1956,51.0167,9.93333,"51.0167 9.93333","1950-1960",126,4.27426219954476,6.37765610744827,6.28467377257007
2820,131.372665464272,61.0178877964346,7.81693530914884,12,1957,51.0167,9.93333,"51.0167 9.93333","1950-1960",97,7.05016377684279,5.5865623751306,7.5324998316355
2076,108.543513328335,45.9024613338934,6.09209663802457,12,1958,51.0167,9.93333,"51.0167 9.93333","1950-1960",124,1.96713110357218,6.54578110369039,5.70544431691782
2724,123.257941898491,97.1953440083871,8.36629013557948,12,1959,51.0167,9.93333,"51.0167 9.93333","1950-1960",105,8.05827850840803,4.74578114392352,5.02978249627125
2412,115.886986318821,63.0175558162304,7.4593546719801,12,1960,51.0167,9.93333,"51.0167 9.93333","1950-1960",111,5.88196708164254,4.30578115375829,5.22152162242033
2124,114.999077817166,59.2376539618213,6.6685482380431,13,1951,47.7667,12.65,"47.7667 12.65","1950-1960",116,4.71844251748541,4.87046864113654,3.26304340532616
1752,98.2402900810763,100.54297519349,6.51354824150762,13,1952,47.7667,12.65,"47.7667 12.65","1950-1960",110,5.42959004257363,8.29187481466215,3.28233325996747
1824,100.077559756374,87.0863806518471,8.53758045433149,13,1953,47.7667,12.65,"47.7667 12.65","1950-1960",105,6.70360640753977,4.50359364933684,6.11173899382677
1884,110.460190708531,34.5400613462351,5.52645148937741,13,1954,47.7667,12.65,"47.7667 12.65","1950-1960",130,4.83270481001341,7.12390609076829,1.97771734709892
1824,99.5811740559248,115.296112195782,8.10290304469245,13,1955,47.7667,12.65,"47.7667 12.65","1950-1960",126,3.17114747010294,7.46890608305694,3.01133326602479
1740,97.7813635473537,57.2253752475717,6.09145147674867,13,1956,47.7667,12.65,"47.7667 12.65","1950-1960",126,3.9859835174637,6.56921860316652,6.2144563828352
2592,120.843851698458,68.9927738790466,6.88693532993596,13,1957,47.7667,12.65,"47.7667 12.65","1950-1960",132,6.84163919133974,5.87953111858224,6.73967376240003
1896,96.1540898722095,105.447858321553,7.92241917775884,13,1958,47.7667,12.65,"47.7667 12.65","1950-1960",130,1.40573767349735,6.21187486115377,5.79511098158028
2184,114.109228465058,151.611841612287,9.63306430081326,13,1959,47.7667,12.65,"47.7667 12.65","1950-1960",133,7.05393426856179,4.90609364034026,6.88184767226567
2508,110.023308315833,79.9668191355073,8.34548368443164,13,1960,47.7667,12.65,"47.7667 12.65","1950-1960",115,5.87172118023221,4.70374989486299,5.02423901813429
1752,102.038784536135,52.401164454757,6.52338695096513,14,1951,48.8333,12.9667,"48.8333 12.9667","1950-1960",116,4.6877867804657,4.65671864591422,3.28391297007708
1752,95.8710388871024,108.946820030981,7.0138708109697,14,1952,48.8333,12.9667,"48.8333 12.9667","1950-1960",110,5.78524577232902,7.8495310745493,3.369888813566
1560,91.3544279290554,74.6699130906662,8.19112884917206,14,1953,48.8333,12.9667,"48.8333 12.9667","1950-1960",108,6.57557362351628,4.01281241030665,5.72989117627478
1956,107.422394195681,26.1379705823221,5.48596761931455,14,1954,48.8333,12.9667,"48.8333 12.9667","1950-1960",118,5.02491792047122,6.96281234436901,1.61402170305424
1464,90.7504277482925,68.6028498166226,6.35129018061824,14,1955,48.8333,12.9667,"48.8333 12.9667","1950-1960",121,2.7906556753289,7.77218732627807,2.74722216081702
1620,92.0880154716068,49.0910087389647,5.75258051658109,14,1956,48.8333,12.9667,"48.8333 12.9667","1950-1960",123,3.89098351958712,6.65656235121423,5.88586943365795
2508,117.572776504202,44.7600508125245,6.38677405079286,14,1957,48.8333,12.9667,"48.8333 12.9667","1950-1960",114,6.74385230827954,5.89359361826791,6.86923897689532
1512,90.0214783397238,47.6292808067355,6.01564502683018,14,1958,48.8333,12.9667,"48.8333 12.9667","1950-1960",124,1.51540980219352,5.58218737522839,5.64566654047618
2196,105.258298130088,98.9269005764677,8.79548367437336,14,1959,48.8333,12.9667,"48.8333 12.9667","1950-1960",108,7.32270475435758,3.98796866086195,5.57728248403367
2292,103.6574191235,52.3585602776552,6.72048372075322,14,1960,48.8333,12.9667,"48.8333 12.9667","1950-1960",106,5.8670490491891,4.62562489660922,4.30749990371987
2148,118.062224007618,54.898171138987,6.56467727262286,15,1951,49.5333,11.6833,"49.5333 11.6833","1950-1960",116,4.69065563286059,4.75328114375588,3.29673905674692
1992,102.435119665705,112.153374985715,6.8741933947369,15,1952,49.5333,11.6833,"49.5333 11.6833","1950-1960",108,6.11270478140318,8.57156230841065,4.0071110215452
1800,99.5009002533772,101.378709299119,8.93177399390768,15,1953,49.5333,11.6833,"49.5333 11.6833","1950-1960",107,7.41868835876955,4.4696874000947,6.53249985398725
2028,107.770520089343,36.2722728881868,6.01499986555427,15,1954,49.5333,11.6833,"49.5333 11.6833","1950-1960",128,4.96532775786873,6.93171859506401,2.2777173403934
1560,94.1987964070562,92.374554940819,7.37177402877639,15,1955,49.5333,11.6833,"49.5333 11.6833","1950-1960",122,3.44229500502592,8.26874981517904,2.58944438656585
1680,93.4669506965497,61.5365536436398,6.42548372734699,15,1956,49.5333,11.6833,"49.5333 11.6833","1950-1960",127,3.63065565655344,6.90218734572409,6.12641290654226
2448,119.061199002444,51.8467643975875,6.49322566131671,15,1957,49.5333,11.6833,"49.5333 11.6833","1950-1960",115,6.90475394402737,5.76734362108982,7.50999983213842
1884,100.715005008718,44.3906788734409,5.85354825625977,15,1958,49.5333,11.6833,"49.5333 11.6833","1950-1960",123,1.868770450033,6.22218736092327,5.78211098187086
2376,114.063323496546,65.2419153512055,7.34806435188699,15,1959,49.5333,11.6833,"49.5333 11.6833","1950-1960",102,7.97442605126588,4.84796864163945,5.59576074449022
2316,110.138716124389,77.6757010173938,7.41225789883925,15,1960,49.5333,11.6833,"49.5333 11.6833","1950-1960",124,5.95049167027483,4.13890615748824,4.90586945556266
2808,131.667864185193,54.7793414630197,6.84483855668335,16,1951,50.1667,10.1667,"50.1667 10.1667","1950-1960",116,5.27303266902378,5.35203113037278,4.08793469123623
2268,116.922447291233,141.578056311079,8.3022578789462,16,1952,50.1667,10.1667,"50.1667 10.1667","1950-1960",109,7.30721295142516,8.63359355702414,5.44744432268457
2172,108.336322394786,93.4130640493681,8.42258045690194,16,1953,50.1667,10.1667,"50.1667 10.1667","1950-1960",102,7.70803261459729,5.30046863152529,6.79673897851582
2328,117.14797349021,52.6389257297496,7.10064500257854,16,1954,50.1667,10.1667,"50.1667 10.1667","1950-1960",125,6.06057363502742,7.67031232855516,3.09478253952187
1728,99.7768174011632,43.4403942152193,6.16870953953795,16,1955,50.1667,10.1667,"50.1667 10.1667","1950-1960",118,4.25901629824619,8.71249980526045,4.32166657006989
1968,99.2357132142308,74.5191750823164,7.20290306480902,16,1956,50.1667,10.1667,"50.1667 10.1667","1950-1960",126,5.17409824500563,8.10562481882516,6.93228245374706
2748,129.515383516389,100.516362291589,8.44645142411032,16,1957,50.1667,10.1667,"50.1667 10.1667","1950-1960",120,7.82540966115403,7.10328109122929,7.98130416943003
2112,107.838579710037,61.1366891694599,6.79064500950758,16,1958,50.1667,10.1667,"50.1667 10.1667","1950-1960",122,2.72868846359922,6.78359359837486,7.1018887301493
2484,116.006831144901,125.011532581526,9.31096753381914,16,1959,50.1667,10.1667,"50.1667 10.1667","1950-1960",116,8.6038522667053,5.49499987717718,6.12684768914124
2520,117.327742368556,93.9433294886658,8.42741916647121,16,1960,50.1667,10.1667,"50.1667 10.1667","1950-1960",109,7.24557360854061,4.81531239236938,6.35239116236082
3276,137.210807240566,61.2015814293863,7.01838693990102,17,1951,51.8333,7.3,"51.8333 7.3","1950-1960",117,5.54573758096114,5.54484362606308,4.64184772233357
2772,129.832610506688,94.259159513085,6.72209662394298,17,1952,51.8333,7.3,"51.8333 7.3","1950-1960",105,7.54319655270789,7.79171857584151,6.2076665279145
2604,118.068789778464,86.8122153404919,8.34080626518135,17,1953,51.8333,7.3,"51.8333 7.3","1950-1960",110,7.47245884937097,5.96328111671028,6.56249985331669
2496,122.455525111883,37.212800925303,6.72838694638302,17,1954,51.8333,7.3,"51.8333 7.3","1950-1960",119,6.39614739801857,7.63078107943875,3.96619556352253
1944,110.692827761701,89.9934835726517,8.00483853075533,17,1955,51.8333,7.3,"51.8333 7.3","1950-1960",120,5.01475398627217,8.95078104993445,4.99044433289932
2100,108.892386542427,43.7506605894061,6.20096760333305,17,1956,51.8333,7.3,"51.8333 7.3","1950-1960",125,5.22959004704398,8.17562481726054,7.58706504780718
3216,140.857534314945,70.2263811416931,7.69258047321871,17,1957,51.8333,7.3,"51.8333 7.3","1950-1960",108,8.21319653773222,7.71953107745503,8.46565198469097
2316,114.539503280712,54.6974526871936,6.49532243546339,17,1958,51.8333,7.3,"51.8333 7.3","1950-1960",121,3.90516384713901,7.67062482854817,7.47422205516034
